_url,name,company_size,industry,about_us,website,founded,company_type,specialties,headquarters_city,headquarters_province,headquarters
https://www.linkedin.com/company/epos-bv/,Epos BV,2-10 employees,Computer Software,Uw bedrijf in de volgende versnelling!,http://www.eposbv.nl,1995.0,Public Company,,Enschede,Nederland,"Enschede, Nederland"
https://www.linkedin.com/company/equinem/,Equinem B.V.,2-10 employees,Information Technology & Services,"Online stal management, breng uw stal naar het volgende niveau.",https://www.equinem.com/,,Self-Employed,,,,
https://www.linkedin.com/company/equinix/,Equinix,"5,001-10,000 employees",Internet,"Equinix (Nasdaq: EQIX) is the world’s digital infrastructure company, enabling digital leaders to harness a trusted platform to bring together and interconnect the foundational infrastructure that powers their success. Equinix enables today’s businesses to access all the right places, partners and possibilities they need to accelerate advantage. With Equinix, they can scale with agility, speed the launch of digital services, deliver world-class experiences and multiply their value. ",http://www.equinix.com,,Public Company,"Business Ecosystems, Cloud Services, Colocation, Data Exchange, Data Security, Enterprise, Financial Services, Interconnection, International Business Exchange (IBX®) Data Centers, Internet Content and Infrastructure, Interconnection Oriented Archite",Redwood City,California,"Redwood City, California"
https://www.linkedin.com/company/erjon-webdesign/,Erjon Webdesign,0-1 employees,Information Technology & Services,"Webdesign in Steenwijk, in de kop van Overijssel.
Erjon Webdesign is een laagdrempelig bedrijf, haar websites zijn doelgericht, voor iedereen te realiseren, eenvoudig te besurfen, voorzien van de 2 D's die staan voor Doelgericht Design.
Erjon Webdesign maakt een unieke responsive website, geoptimaliseerd voor alle zoekmachines.",http://www.erjon.nl,2007.0,Privately Held,"Webdesign, Wordpress, SEO, html5 css3 responsive design",,,
https://www.linkedin.com/company/erna-groen-virtual-business-support/,Erna Groen Virtual Business Support,0-1 employees,Information Technology & Services,Your sidekick in business support.,,2020.0,Sole Proprietorship,,,,
https://www.linkedin.com/company/esit/,Es IT - Esther Tuinman,0-1 employees,Information Technology & Services,"Ik ben een senior IT Applicatie Ontwikkelaar en Trainer, met meer dan 15 jaar werkervaring op MS Office (met VBA) gebied. Diverse applicaties, sjablonen, formulieren, rekenmodellen en databases ontworpen, gebouwd en beheerd in MS Office (Word, Excel, Access) i.c.m. met VBA. De laatste jaren heb ik ook veel ervaring opgedaan met SharePoint, o.a. het ontwerpen, inrichten en beheren van teamsites in SharePoint. En ik ben gecertificeerd als MS Office MASTER!

Naast mijn werk als freelancer, ben ik ook voor een aantal dagen per week in dienst bij OCD Opleidingen in Deventer. Waar ik diverse trainingen geef op het gebied van MS Office en ondersteuning bied in het ontwikkelen van applicaties binnen MS Office, o.a. Excel,VBA en SharePoint.

Als freelancer ben ik regelmatig nog een aantal uren per week beschikbaar voor opdrachten!!! 
Dus heeft u even iemand nodig om een waslijst met incidenten, wijzigingen weg te werken, of iemand nodig voor het bouwen van een applicatie. Grotere opdrachten zal ik samen met collega-freelancers en/of OCD opleidingen uitvoeren. Bel of mail gerust voor meer informatie en dan plannen we een afspraak in...

Mocht u interesse hebben in een training, dan kunt u ook contact met mij opnemen! Dit zal ik dan bij OCD neerleggen en bespreken...

Mijn werkgebied is regio Genemuiden, Zwartewaterland, Zwolle, Apeldoorn, Deventer, Arnhem, Amersfoort, Almere, Emmeloord, Meppel, Hoogeveen, Assen.

Voor meer info, contactgegevens en mijn tarieven zie http://www.es-it.nl

------------------

Specialismen: MS Office 2003, 2010, 2013 en 2016, alle onderdelen (zoals Word, Excel, Access, etc), inclusief programmeren in VBA (Visual Basic for Application), Office 365, SharePoint 2003, 2010, 2013 en 365.",http://www.es-it.nl,2014.0,Sole Proprietorship,"MS Office 365, MS Office 2010, SharePoint 2003, SharePoint 2010, SharePoint 365, MS Access, MS Word, MS Excel, VBA (Visual Basic for Application), Change Coordinatie, SharePoint 2013, MS Office 2013, MS PowerPoint, MS Office 2016, Training geven, Docent, Trainer",,,
https://www.linkedin.com/company/escadea/,Escadea,0-1 employees,Information Technology & Services,,https://escadea.nl,,Sole Proprietorship,,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/etrat/,Etrat,11-50 employees,E-learning,"eTRAT (or electronic Training tool) by Windforce 10 is a web-based learning management solution for aviation schools, providers   of training services, and students.

eTRAT helps in administration, documentation, tracking, and scheduling of the educational process. The system greatly facilitates online collaboration between trainers and students.

Our clients can use eTRAT to deliver online training, as well as to maintain employee records and offer a personal dashboard, where both students and trainers can track their courses, assigned tasks and enroll in new courses.",https://etrat.online/,,Self-Employed,,Breestraat,Blokzijl,"Breestraat, Blokzijl"
https://www.linkedin.com/company/euregio-computer-collectief-bv/,Euregio Computer Collectief BV (EC²),2-10 employees,Information Technology & Services,"Slim systeembeheer van EC² 

Zoekt u de beste partij voor systeembeheer? Een betaalbare specialist die uw bedrijfs-ICT, automatisering, onderhoud en hosting regelt? Dat én meer ontvangt u bij EC², waar service en advies sleutelwoorden zijn. Hoe het werkt? Met het complete All-In Systeembeheer Pakket blijft u problemen een stap vóór, voor één all-in tarief per computer per maand.
 
Lees meer op onze website: www.ec2.nl!",http://www.ec2.nl,1989.0,Privately Held,kantoorautomatisering,,,
https://www.linkedin.com/company/event-connectors/,Event Connectors,2-10 employees,Information Technology & Services,We are Event Connectors | We connect (your) events to audiences,https://www.eventconnectors.nl,2021.0,Privately Held,"content management, data, event, venue, api, feeds, tools, event tech, citymarketing, destination marketing, content, venue",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/evidencio/,Evidencio,2-10 employees,Information Technology & Services,Medical decision support,https://www.evidencio.com,2014.0,Privately Held,"Medical Decision Support, Evidence Based Medicine, Medical App",Haaksbergen,Overijssel,"Haaksbergen, Overijssel"
https://www.linkedin.com/company/evolution36/,Evolution36,2-10 employees,Computer Software,"Evolution36 is a software development company. We build web applications, mobile apps, wearable apps, applications for the Internet of Things (IoT), process optimization solutions and VR/AR applications.

We are always available for a good conversation to talk about your ideas or problems where we can add value to your business. Just hop by our office, give us a call, send an email or get in touch in any way you see fit. ",https://evolution36.com,2016.0,Public Company,"Web platform development, Mobile app development, Software development",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/exa-men/,Exa.men,11-50 employees,E-learning,"Exa.men is een modern examenbureau dat zich toelegt op vernieuwende vormen van examineren, waarin technologie een belangrijke rol speelt. Bij de ontwikkeling en uitvoering van examens staat het proces namelijk centraal. Volgens ons kun je dat proces met slimme technologieën automatiseren. Zo verminder je de kans op fouten, ontzorg je beoordelaars en de administratie en werk je efficiënter.

Exa.men is gecertificeerd examenleverancier, conform de norm 'valide
exameninstrumenten MBO'.",https://exa.men/,2019.0,Privately Held,,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/exactlicentie/,Exactlicentie.nl | Exact licenties en Exact modules,2-10 employees,Computer Software,"Eenvoudig, betrouwbaar en snel een offerte aanvragen. Een nieuwe Exact Globe of Exact Synergy Enterprise licentie, uitbreiding van uw Exact Globe gebruikers of Exact Synergy Enterprise rollen. Aanvullend een goed advies om direct inzicht te krijgen in de te verwachten licentiekosten.
Hoe werkt het? Ga naar www.exactlicentie.nl.

1. Kies de gewenste licenties
2. Voeg deze toe aan uw offertelijst
3. Vul uw bedrijfsgegevens in
4. Verstuur het verzoek

Heeft u vragen? 
Wij zijn bereikbaar via telefoon, mail en chat. Zo wordt u direct geholpen en heeft u snel antwoord op uw vragen.",http://www.exactlicentie.nl,2013.0,Self-Employed,"Exact Globe, Exact Synergy Enterprise, Exact Online",Denekamp,Overijssel,"Denekamp, Overijssel"
https://www.linkedin.com/company/exchange-consultants/,Exchange Consultants,11-50 employees,Information Services,Exchange Consultants,https://exchangeconsultants.nl,2008.0,Public Company,"Exchange, ICT Problemen, Server Prolemen, ICT second option",Spijkenisse,Zuid holland,"Spijkenisse, Zuid holland"
https://www.linkedin.com/company/exed-b.v./,EXED B.V.,11-50 employees,Publishing,"EXED B.V. is a publishing company based out of Branderweg 5-A, ZWOLLE, Netherlands.",http://www.exed.nl,,,,,,
https://www.linkedin.com/company/exertus-it/,exertus IT & applications,2-10 employees,Computer Software,"exertus has been founded in 1997 by John Pieter Aalders and Erick Vreede.  The company has gained  a wide knowledge of the ICT area and is specialized in  Technical consulting, webbased software development,  Infor / Baan ERP maintenance / customisation,  SAP Business Objects BI , Project management, document management and OCR scanning.",http://www.exertus.nl,1997.0,Privately Held,"Infor / Baan ERP maintenance and customisation, SAP Business Objects, Tailor made Webbased applications, OCR scanning and document management, ICT project management, ICT management advice",,,
https://www.linkedin.com/company/exhera/,Exhera,0-1 employees,Computer Software,"Advies, ondersteuning en kwaliteitscontrole in IT",,2020.0,Self-Employed,,Almelo,Overijssel,"Almelo, Overijssel"
https://www.linkedin.com/company/exocortex-bv/,Exocortex,2-10 employees,Information Technology & Services,"Exocortex helpt organisaties bij het verbeteren van hun bedrijfsprestatie met kunstmatige tekst-intelligentie.
Wij zetten grote hoeveelheden Nederlandse tekst geautomatiseerd en realtime om in actionable insights. Deze ‘actionable insights’ stellen management, marketing, sales, hrm, customer service of supply chain in staat snel en doortastend verbeteringen door te voeren.",http://www.exocortex.nl,2017.0,Privately Held,"tekstanalyse, artificial intelligence, customer experience, klantbeleving, supply chain, HRM, text mining, klantenservice, business intelligence",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/exoware-tech-b-v/,Exoware Tech B.V.,2-10 employees,Computer Software,"Remove burdens, add value.",https://www.exoware.tech,,Privately Held,,Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/expedient-internet-bedrijf-zwolle/,Expedient B.V.,11-50 employees,Internet,"Expedient experts in internet bedenkt, creëert, realiseert en beheert hoogwaardige internetoplossingen, websites met onderhouds- systeem, webshops en web-based software.

Wie zijn Expedient? 'Experts in internet' zeggen mensen die ons niet kennen. Mensen die ons werk kennen noemen ons Nerds, en terecht want wij houden namelijk van goed programmeren, en dit gaat niet zonder passie voor Techniek. 

Dit is echter niet het hele verhaal, Techniek is fantastisch maar waardeloos zonder de juiste implementatie en daar komen onze specialisten bij kijken! Programmeren is leuk maar een webapplicatie moet niet alleen functioneel zijn maar bovenal ook gebruiksvriendelijk. 

Zij aan zij met onze developers werken natuurlijk onze consultants, projectmanagers, SEO specialisten en sales teams om voor u de ideale situatie op het web te creëren. We doen alles wat ervoor nodig is om onze klanten online succesvol te maken. 

Dat betekent, kort gezegd, dat we helpen om nieuwe klanten te bereiken, ze te motiveren, aan je te binden, om écht voor je merk te kiezen, en de relatie met je klanten ook op de lange termijn te versterken en verdiepen.

""Expedient experts in internet heeft de ambitie om haar klanten online succesvol te maken""",http://www.expedient.nl,1996.0,Public Company,"Website bouw, webapplicatie bouw, webontwikkeling, webworkflow, Online marketing, E-mail marketing, Social media, Zoekmachine optimalisatie, SEO",Zwolle,Overijssel,"Zwolle, Overijssel"
